pid,event_type,prompt,run,response_number,response,corpus_response,response_onset_time_audacity_sec,response_onset_time_fMRI_sec,response_onset_time_task_relative_sec,subjSwitch_semantic,subjSwitch_phonetic,RT,frequency_ln,similarity_semantic_context,similarity_semantic_complete,phonetic_similarity,objSwitch_simDropContext,objSwitch_simDropComplete,objSwitch_chain,deltaSim_f1r0_context,subj_delta_sim_intersection,Troyer_fluid_switch,Troyer_static_switch,all_categories,running_categories_static
50006,category,foods,1,11,beef,beef,45.1,38.901,18.901,0,,1.5,9.854717388,0.485733217,0.689504674,,0,0,,0,0,,,,
50006,category,foods,1,12,fish,fish,48,41.801,21.801,0,,2.9,11.65383458,0.408356745,0.653700895,,0,0,,0,0,,,,
50006,category,foods,1,13,rice,rice,51.1,44.901,24.901,1,,3.1,10.03950336,0.393953619,0.65095773,,0,0,,0,0,,,,
50006,category,foods,1,14,beans,beans,52.3,46.101,26.101,0,,1.2,9.95056196,0.362679277,0.641313526,,0,0,,0,0,,,,
50006,category,foods,1,15,cabbage,cabbage,55.4,49.201,29.201,0,,3.1,8.76499033,0.263510552,0.564625171,,1,1,,0,0,,,,
50006,category,foods,1,16,lettuce,lettuce,57.6,51.401,31.401,0,,2.2,8.490438454,0.432704389,0.657209094,,0,0,,0,0,,,,
50006,category,foods,1,17,tomato,tomato,58.8,52.601,32.601,0,,1.2,8.966483779,0.206479515,0.453717818,,0,0,,1,0,,,,
50006,category,foods,1,18,risotto,risotto,63.9,57.701,37.701,1,,5.1,6.343880434,0.048712772,0.327305976,,1,1,,1,1,,,,
50006,category,foods,1,19,turkey,turkey,68.4,62.201,42.201,1,,4.5,9.715892113,0.215763977,0.44184576,,0,0,,0,0,,,,
50006,category,foods,1,20,ham,ham,70.7,64.501,44.501,0,,2.3,9.941890624,0.38887621,0.603160356,,0,0,,0,0,,,,
50006,category,foods,1,21,pork,pork,72.2,66.001,46.001,0,,1.5,9.213634939,0.332432975,0.573662702,,0,0,,0,0,,,,
50006,category,foods,1,22,french_fries,french_fries,78,71.801,51.801,1,,5.8,7.486052618,0.259907876,0.531332467,,0,0,,0,0,,,,
50006,category,foods,1,23,burger,burger,79.5,73.301,53.301,0,,1.5,8.939843124,0.191361901,0.493610853,,1,1,,0,0,,,,
50006,category,foods,1,24,pizza,pizza,80.5,74.301,54.301,0,,1,9.951944328,0.265336545,0.586949359,,0,0,,0,0,,,,
50006,category,foods,1,25,crackers,crackers,89.1,82.901,62.901,0,,8.6,8.682538124,0.285391012,0.550660356,,0,0,,0,0,,,,
50006,category,foods,1,26,soup,soup,92,85.801,65.801,0,,2.9,10.50998693,0.204257285,0.539519008,,1,1,,0,0,,,,
50006,category,foods,1,27,chips,chips,94.8,88.601,68.601,0,,2.8,9.99392223,0.24055483,0.578517666,,0,0,,0,0,,,,
50006,category,foods,1,28,toast,toast,98.6,92.401,72.401,1,,3.8,10.30169304,0.121560005,0.512798853,,1,1,,0,0,,,,
50006,category,foods,1,29,eggs,eggs,101.3,95.101,75.101,0,,2.7,10.74694949,0.35646357,0.62460305,,0,0,,0,0,,,,
50006,category,foods,1,30,steak,steak,106.5,100.301,80.301,1,,5.2,9.583970757,0.260217236,0.588292907,,0,0,,0,0,,,,
50006,category,foods,1,31,peach,peach,111.8,105.601,85.601,1,,5.3,9.205227323,0.216277185,0.475765201,,1,1,,0,0,,,,
50006,category,foods,1,32,mango,mango,114.7,108.501,88.501,0,,2.9,7.708859601,0.452744403,0.601705571,,0,0,,0,0,,,,
50006,category,foods,1,33,pineapple,pineapple,116.9,110.701,90.701,0,,2.2,7.983781069,0.356936191,0.543572981,,0,0,,0,0,,,,
50006,category,foods,1,34,radish,radish,123.2,117.001,97.001,0,,6.3,6.495265556,0.177444364,0.426388305,,0,0,,1,0,,,,
50006,category,foods,1,35,carrots,carrots,126.8,120.601,100.601,0,,3.6,8.750999691,0.168313965,0.373289351,,1,1,,1,0,,,,
50006,category,foods,1,36,noodles,noodles,130.3,124.101,104.101,0,,3.5,8.169336396,0.17923715,0.504987099,,0,0,,0,0,,,,
50006,category,foods,1,37,gravy,gravy,144.2,138.001,118.001,1,,13.9,8.721602345,0.350989186,0.596481666,,0,0,,0,0,,,,
50006,category,foods,1,38,mashed_potatoes,mashed_potatoes,146.3,140.101,120.101,0,,2.1,7.851271997,0.302452245,0.524903035,,0,0,,0,0,,,,
50006,category,foods,1,39,cake,cake,152.7,146.501,126.501,1,,6.4,10.67209001,0.08164137,0.445652756,,1,1,,1,1,,,,
50006,category,foods,1,40,cupcake,cupcake,154.1,147.901,127.901,0,,1.4,7.890582535,0.411330638,0.621276612,,0,0,,0,0,,,,
50006,category,foods,1,41,cookie,cookie,159.3,153.101,133.101,0,,5.2,9.505916207,0.394373256,0.625826328,,0,0,,0,0,,,,
50006,category,foods,1,42,brownie,brownie,160.8,154.601,134.601,0,,1.5,8.450198323,0.215325093,0.509016792,,0,0,,1,0,,,,
50006,category,foods,1,43,bagel,bagel,164.9,158.701,138.701,0,,4.1,7.6989362,0.132794927,0.428688152,,1,1,,1,0,,,,
50006,category,foods,1,44,pancakes,pancakes,171.4,165.201,145.201,1,,6.5,8.726318951,0.217558388,0.533923274,,0,0,,0,0,,,,
50006,category,foods,1,45,waffles,waffles,172.6,166.401,146.401,0,,1.2,7.340186835,0.794095186,0.813036873,,0,0,,0,0,,,,
50006,category,foods,1,46,cinnamon_roll,cinnamon_roll,176.1,169.901,149.901,0,,3.5,5.802118375,0.226170249,0.387850459,,0,1,,1,0,,,,
50006,category,foods,1,47,blueberries,blueberries,182.7,176.501,156.501,1,,6.6,6.895682698,0.223099233,0.388522261,,1,0,,1,1,,,,
50006,category,foods,1,48,strawberries,strawberries,183.8,177.601,157.601,0,,1.1,8.50512061,0.627964623,0.726932027,,0,0,,0,0,,,,
50006,category,foods,1,49,raspberries,raspberries,184.9,178.701,158.701,0,,1.1,7.318539549,0.775868693,0.839744452,,0,0,,0,0,,,,
50006,category,foods,1,50,bread_bowl,bread_bowl,200.3,194.101,174.101,1,,15.4,3.871201011,0.004530941,0.147211757,,1,1,,1,1,,,,
50006,category,foods,1,51,danish,danish,203.9,197.701,177.701,1,,3.6,8.545391846,0.120575607,0.251851689,,0,0,,0,0,,,,
50007,category,foods,1,1,grapes,grapes,31.3,22.253,2.253,2,,2.253,8.938794081,0,0,,2,2,,2,2,,,,
50007,category,foods,1,2,hot_dog,hot_dog,32.9,23.853,3.853,1,,1.6,7.832410927,0.14988799,0.440785166,,0,0,,1,1,,,,
50007,category,foods,1,3,popcorn,popcorn,34.9,25.853,5.853,0,,2,8.814033202,0.292396777,0.557497442,,0,0,,0,0,,,,
50007,category,foods,1,4,steak,steak,38,28.953,8.953,1,,3.1,9.583970757,0.235443365,0.568366889,,1,0,,0,0,,,,
50007,category,foods,1,5,ice_cream,ice_cream,39.8,30.753,10.753,1,,1.8,9.956696511,0.313263902,0.585979417,,0,0,,0,0,,,,
50007,category,foods,1,6,pasta,pasta,42.1,33.053,13.053,1,,2.3,8.745284482,0.320990187,0.59297308,,0,0,,0,0,,,,
50007,category,foods,1,7,orange,orange,44.6,35.553,15.553,1,,2.5,11.19445423,0.061488546,0.422548334,,1,1,,1,1,,,,
50007,category,foods,1,8,lobster,lobster,48.1,39.053,19.053,1,,3.5,8.798605651,0.248313324,0.52508753,,0,0,,0,0,,,,
50007,category,foods,1,9,cucumber,cucumber,50.6,41.553,21.553,1,,2.5,7.925880317,0.160900081,0.452562105,,0,0,,0,0,,,,
50007,category,foods,1,10,pomegranate,pomegranate,53,43.953,23.953,0,,2.4,7.007600614,0.063521608,0.339617325,,1,1,,0,0,,,,
50007,category,foods,1,11,watermelon,watermelon,55.4,46.353,26.353,0,,2.4,7.490529402,0.42418459,0.555307126,,0,0,,0,0,,,,
50007,category,foods,1,12,mashed_potatoes,mashed_potatoes,59.5,50.453,30.453,1,,4.1,7.851271997,0.13669761,0.411732512,,1,1,,1,1,,,,
50007,category,foods,1,13,corn,corn,61.7,52.653,32.653,0,,2.2,10.06539379,0.176865821,0.459764511,,0,0,,0,0,,,,
50007,category,foods,1,14,green_beans,green_beans,64.2,55.153,35.153,0,,2.5,7.21964204,0.296542542,0.52502749,,0,0,,0,0,,,,
50007,category,foods,1,15,candy,candy,66.3,57.253,37.253,1,,2.1,10.20643994,0.056114124,0.340868245,,1,1,,1,1,,,,
50007,category,foods,1,16,banana,banana,71.2,62.153,42.153,1,,4.9,8.893435441,0.242121831,0.555210689,,0,0,,0,0,,,,
50007,category,foods,1,17,carrots,carrots,73.8,64.753,44.753,0,,2.6,8.750999691,0.154012205,0.425045138,,0,1,,0,0,,,,
50007,category,foods,1,18,bacon,bacon,78.2,69.153,49.153,1,,4.4,10.09786119,0.097301075,0.487397502,,1,0,,0,0,,,,
50007,category,foods,1,19,pizza,pizza,85.2,76.153,56.153,1,,7,9.951944328,0.149707399,0.501179829,,0,0,,0,0,,,,
50007,category,foods,1,20,taco,taco,87.6,78.553,58.553,0,,2.4,7.200424893,0.358246945,0.563249738,,0,0,,0,0,,,,
50007,category,foods,1,21,mac_and_cheese,mac_and_cheese,90.9,81.853,61.853,0,,3.3,5.703782475,0.264223555,0.37787194,,0,1,,0,0,,,,
50007,category,foods,1,22,burrito,burrito,96.3,87.253,67.253,0,,5.4,6.745236349,0.247025795,0.389795174,,0,0,,0,0,,,,
50007,category,foods,1,23,baked_potato,baked_potato,98.9,89.853,69.853,1,,2.6,6.499787041,0.197752788,0.39072412,,0,0,,0,0,,,,
50007,category,foods,1,24,soup,soup,101.3,92.253,72.253,0,,2.4,10.50998693,0.17661443,0.451981269,,0,0,,0,0,,,,
50007,category,foods,1,25,japanese_food,japanese_food,109,99.953,79.953,1,,7.7,4.143134726,0.101650188,0.250508145,,1,1,,0,0,,,,
50007,category,foods,1,26,mexican_food,mexican_food,112.3,103.253,83.253,0,,3.3,6.003887067,0.333256972,0.319431603,,0,0,,0,0,,,,
50007,category,foods,1,27,potstickers,potstickers,122.9,113.853,93.853,0,,10.6,2.995732274,0.060270372,0.102501178,,0,0,,1,0,,,,
50007,category,foods,1,28,carrots,carrots,133.5,124.453,104.453,1,,10.6,8.750999691,0.035972453,0.093932327,,1,1,,1,1,,,,
50007,category,foods,1,29,goldfish,goldfish,136.5,127.453,107.453,1,,3,7.859413155,0.07907742,0.354943413,,0,0,,0,0,,,,
50007,category,foods,1,30,cheez_its,cheez_its,139.2,130.153,110.153,0,,2.7,3.218875825,0.11993275,0.151914061,,0,1,,0,0,,,,
50007,category,foods,1,31,cereal,cereal,141.8,132.753,112.753,1,,2.6,8.815073089,0.386273217,0.327560461,,0,0,,0,0,,,,
50007,category,foods,1,32,pancakes,pancakes,144.2,135.153,115.153,0,,2.4,8.726318951,0.229459795,0.557611812,,1,0,,1,0,,,,
50007,category,foods,1,33,scrambled_eggs,scrambled_eggs,147.7,138.653,118.653,0,,3.5,8.025843344,0.621710846,0.72908853,,0,0,,0,0,,,,
50007,category,foods,1,34,waffles,waffles,151.8,142.753,122.753,0,,4.1,7.340186835,0.555257059,0.63802408,,0,0,,0,0,,,,
50007,category,foods,1,35,salad,salad,158.4,149.353,129.353,1,,6.6,9.964394487,0.220270196,0.510224192,,0,1,,1,1,,,,
50007,category,foods,1,36,muffin,muffin,165.8,156.753,136.753,1,,7.4,8.420682291,0.216439681,0.573856031,,1,0,,1,1,,,,
50007,category,foods,1,37,croissant,croissant,168.9,159.853,139.853,0,,3.1,7.24636808,0.629715737,0.75960885,,0,0,,0,0,,,,
50007,category,foods,1,38,breadsticks,breadsticks,176.9,167.853,147.853,0,,8,5.278114659,0.271565161,0.397110225,,0,0,,1,0,,,,
50007,category,foods,1,39,mango,mango,197.1,188.053,168.053,1,,20.2,7.708859601,0.124361342,0.272161758,,1,1,,1,1,,,,
50007,category,foods,1,40,papaya,papaya,201,191.953,171.953,0,,3.9,6.33150185,0.551873123,0.583978345,,0,0,,0,0,,,,
50007,category,foods,1,41,green_beans,green_beans,205.8,196.753,176.753,1,,4.8,7.21964204,0.150331553,0.349654649,,1,1,,1,1,,,,
50007,category,foods,1,42,peas,peas,208.4,199.353,179.353,0,,2.6,8.895081532,0.46631151,0.62517542,,0,0,,0,0,,,,
50008,category,foods,1,1,bread,bread,121.9,23.554,3.554,2,,3.554,11.3021427,0,0,,2,2,,2,2,,,,
50008,category,foods,1,2,tomato,tomato,124.6,26.254,6.254,0,,2.7,8.966483779,0.233180261,0.455216331,,0,0,,1,0,,,,
50008,category,foods,1,3,lettuce,lettuce,126.2,27.854,7.854,0,,1.6,8.490438454,0.206479515,0.453717818,,1,1,,1,0,,,,
50008,category,foods,1,4,onions,onions,127,28.654,8.654,0,,0.8,9.124673545,0.374234623,0.632568954,,0,0,,0,0,,,,
50008,category,foods,1,5,cheese,cheese,128.3,29.954,9.954,0,,1.3,10.49971075,0.248315456,0.587466375,,1,0,,0,0,,,,
50008,category,foods,1,6,deli_meat,deli_meat,122.6,34.254,14.254,0,,4.3,3.663561646,0.320610481,0.448895705,,0,0,,0,0,,,,
50008,category,foods,1,7,carrots,carrots,126,37.654,17.654,0,,3.4,8.750999691,0.084654316,0.317868504,,1,1,,1,0,,,,
50008,category,foods,1,8,broccoli,broccoli,123.2,44.854,24.854,0,,7.2,7.473637108,0.498447799,0.653434205,,0,0,,0,0,,,,
50008,category,foods,1,9,brussels_sprouts,brussels_sprouts,124,45.654,25.654,0,,0.8,6.251903883,0.583554156,0.6550512,,0,0,,0,0,,,,
50008,category,foods,1,10,asparagus,asparagus,129.3,50.954,30.954,1,,5.3,7.696667082,0.514340278,0.609858876,,0,0,,0,0,,,,
50008,category,foods,1,11,tortilla,tortilla,123.2,54.854,34.854,0,,3.9,6.864847778,0.168327536,0.325138889,,0,0,,1,0,,,,
50008,category,foods,1,12,roll,roll,126.3,57.954,37.954,0,,3.1,11.27639268,0.053166719,0.236874025,,1,1,,1,0,,,,
50008,category,foods,1,13,cereal,cereal,120.4,62.054,42.054,0,,4.1,8.815073089,0.084539981,0.353159292,,0,0,,0,0,,,,
50008,category,foods,1,14,grains,grains,121.5,63.154,43.154,1,,1.1,8.713910628,0.057111273,0.170766019,,1,1,,0,0,,,,
50008,category,foods,1,15,pork,pork,124.3,65.954,45.954,0,,2.8,9.213634939,0.11035517,0.180751076,,0,0,,0,0,,,,
50008,category,foods,1,16,steak,steak,127.9,69.554,49.554,0,,3.6,9.583970757,0.429016307,0.633533651,,0,0,,0,0,,,,
50008,category,foods,1,17,chicken,chicken,122,73.654,53.654,0,,4.1,10.6803093,0.49562326,0.692282244,,0,0,,0,0,,,,
50008,category,foods,1,18,turkey,turkey,125,76.654,56.654,0,,3,9.715892113,0.465851526,0.701863879,,0,0,,0,0,,,,
50008,category,foods,1,19,duck,duck,126.2,77.854,57.854,1,,1.2,10.19928659,0.335143181,0.621314375,,0,0,,0,0,,,,
50008,category,foods,1,20,pizza,pizza,129.1,80.754,60.754,0,,2.9,9.951944328,0.182103631,0.52885947,,1,1,,0,0,,,,
50008,category,foods,1,21,pasta,pasta,182.3,83.954,63.954,0,,3.2,8.745284482,0.320428706,0.589788512,,0,0,,0,0,,,,
50008,category,foods,1,22,sandwich,sandwich,181,92.654,72.654,0,,8.7,10.2592721,0.419832248,0.652294206,,0,0,,0,0,,,,
50008,category,foods,1,23,kabob,kabob,184.9,96.554,76.554,1,,3.9,4.941642423,0.062787763,0.194257592,,1,1,,1,1,,,,
50008,category,foods,1,24,stew,stew,181.4,103.054,83.054,0,,6.5,9.879348537,0.108571051,0.228721144,,0,0,,0,0,,,,
50008,category,foods,1,25,soup,soup,183,104.654,84.654,0,,1.6,10.50998693,0.712349344,0.834141187,,0,0,,0,0,,,,
50008,category,foods,1,26,succotash,succotash,184.1,115.754,95.754,1,,11.1,4.276666119,0.250671549,0.316131969,,1,0,,1,1,,,,
50008,category,foods,1,27,salad,salad,188.9,130.554,110.554,1,,14.8,9.964394487,0.252535277,0.303777894,,0,1,,0,0,,,,
50008,category,foods,1,28,rice,rice,240.5,152.154,132.154,0,,21.6,10.03950336,0.432200686,0.673802148,,0,0,,0,0,,,,
50008,category,foods,1,29,kimchi,kimchi,242.9,154.554,134.554,0,,2.4,4.143134726,0.176356732,0.306345214,,1,0,,1,0,,,,
50008,category,foods,1,30,curry,curry,246.9,158.554,138.554,0,,4,8.612503371,0.187004277,0.304721413,,0,1,,0,0,,,,
50008,category,foods,1,31,fish,fish,241.5,163.154,143.154,0,,4.6,11.65383458,0.229961342,0.520024543,,0,0,,0,0,,,,
50008,category,foods,1,32,seaweed,seaweed,247.5,169.154,149.154,0,,6,8.574707098,0.443838803,0.674534892,,0,0,,0,0,,,,
50008,category,foods,1,33,dumplings,dumplings,247.6,179.254,159.254,0,,10.1,7.383368147,0.061097675,0.408852906,,0,0,,1,0,,,,
50010,category,foods,4,1,corn,corn,321.9,313.409,3.409,2,,3.409,10.06539379,0,0,,2,2,,2,2,,,,
50010,category,foods,4,2,apple,apple,323.3,314.809,4.809,1,,1.4,10.46743679,0.164573981,0.501017176,,0,0,,1,1,,,,
50010,category,foods,4,3,orange,orange,324.4,315.909,5.909,0,,1.1,11.19445423,0.319844157,0.595290058,,0,0,,0,0,,,,
50010,category,foods,4,4,pear,pear,326.1,317.609,7.609,0,,1.7,8.534246946,0.070997638,0.363745878,,1,0,,1,0,,,,
50010,category,foods,4,5,pineapple,pineapple,327.5,319.009,9.009,0,,1.4,7.983781069,0.090173716,0.338958432,,0,1,,0,0,,,,
50010,category,foods,4,6,passion_fruit,passion_fruit,328.9,320.409,10.409,0,,1.4,5.257495372,0.379257906,0.41009656,,0,0,,0,0,,,,
50010,category,foods,4,7,pill,pill,331.9,323.409,13.409,1,,3,9.327678864,0.061091059,0.235296601,,1,1,,1,1,,,,
50010,category,foods,4,8,coconut,coconut,338.3,329.809,19.809,1,,6.4,8.583916823,0.091595071,0.386555011,,0,0,,0,0,,,,
50010,category,foods,4,9,cherries,cherries,340.8,332.309,22.309,0,,2.5,8.038512021,0.195003132,0.462399672,,0,0,,0,0,,,,
50010,category,foods,4,10,strawberries,strawberries,342.3,333.809,23.809,0,,1.5,8.50512061,0.575599288,0.726593329,,0,0,,0,0,,,,
50010,category,foods,4,11,raspberries,raspberries,343.7,335.209,25.209,0,,1.4,7.318539549,0.775868693,0.839744452,,0,0,,0,0,,,,
50010,category,foods,4,12,blueberries,blueberries,345.3,336.809,26.809,0,,1.6,6.895682698,0.754703345,0.791902677,,0,0,,0,0,,,,
50010,category,foods,4,13,star_fruit,star_fruit,346.5,338.009,28.009,0,,1.2,2.890371758,0.138614383,0.07427287,,0,0,,1,0,,,,
50010,category,foods,4,14,banana,banana,349.7,341.209,31.209,0,,3.2,8.893435441,0.110736007,0.039083654,,1,1,,1,0,,,,
50010,category,foods,4,15,clementine,clementine,353.5,345.009,35.009,0,,3.8,8.375629627,0.165213138,0.416938962,,0,0,,0,0,,,,
50010,category,foods,4,16,tangerine,tangerine,355.5,347.009,37.009,0,,2,6.672032945,0.193382969,0.306706167,,0,1,,0,0,,,,
50010,category,foods,4,17,bread,bread,358.4,349.909,39.909,1,,2.9,11.3021427,0.102615596,0.362913634,,1,0,,0,0,,,,
50010,category,foods,4,18,croissant,croissant,359.9,351.409,41.409,0,,1.5,7.24636808,0.389138889,0.582684315,,0,0,,0,0,,,,
50010,category,foods,4,19,roll,roll,362.1,353.609,43.609,0,,2.2,11.27639268,0.162915694,0.399856127,,0,1,,1,0,,,,
50010,category,foods,4,20,burger,burger,369.6,361.109,51.109,1,,7.5,8.939843124,0.16043031,0.411615016,,1,0,,1,1,,,,
50010,category,foods,4,21,pizza,pizza,371.2,362.709,52.709,1,,1.6,9.951944328,0.265336545,0.586949359,,0,0,,0,0,,,,
50010,category,foods,4,22,spaghetti,spaghetti,372.6,364.109,54.109,1,,1.4,8.718500048,0.27649611,0.555698888,,0,1,,0,0,,,,
50010,category,foods,4,23,pasta,pasta,374.5,366.009,56.009,0,,1.9,8.745284482,0.671942142,0.772822485,,0,0,,0,0,,,,
50010,category,foods,4,24,mac_and_cheese,mac_and_cheese,377.3,368.809,58.809,0,,2.8,5.703782475,0.355489406,0.448525183,,0,0,,1,0,,,,
50010,category,foods,4,25,sweet_potatoes,sweet_potatoes,378.8,370.309,60.309,1,,1.5,6.629363253,0.307053994,0.344032398,,1,1,,1,1,,,,
50010,category,foods,4,26,potatoes,potatoes,380.7,372.209,62.209,0,,1.9,9.890655574,0.556743744,0.681771582,,0,0,,0,0,,,,
50010,category,foods,4,27,turkey,turkey,382.4,373.909,63.909,0,,1.7,9.715892113,0.261153103,0.55708313,,1,1,,1,0,,,,
50010,category,foods,4,28,gravy,gravy,384.2,375.709,65.709,0,,1.8,8.721602345,0.277213464,0.575919995,,0,0,,0,0,,,,
50010,category,foods,4,29,green_beans,green_beans,385.8,377.309,67.309,0,,1.6,7.21964204,0.541138583,0.675480438,,0,0,,0,0,,,,
50010,category,foods,4,30,chicken,chicken,388.7,380.209,70.209,1,,2.9,10.6803093,0.275962684,0.499035056,,1,1,,1,1,,,,
50010,category,foods,4,31,turkey,turkey,390.5,382.009,72.009,0,,1.8,9.715892113,0.465851526,0.701863879,,0,0,,0,0,,,,
50010,category,foods,4,32,ham,ham,392.2,383.709,73.709,0,,1.7,9.941890624,0.38887621,0.603160356,,1,1,,0,0,,,,
50010,category,foods,4,33,salami,salami,393.6,385.109,75.109,0,,1.4,7.029087564,0.657367273,0.753089072,,0,0,,0,0,,,,
50010,category,foods,4,34,pepperoni,pepperoni,395.4,386.909,76.909,0,,1.8,6.90475077,0.389287603,0.51954267,,0,0,,1,0,,,,
50010,category,foods,4,35,prosciutto,prosciutto,397.1,388.609,78.609,0,,1.7,5.805134969,0.284899272,0.422304954,,0,0,,1,0,,,,
50010,category,foods,4,36,matzo_ball,matzo_ball,402.6,394.109,84.109,1,,5.5,3.36729583,0.044779138,0.064091426,,1,1,,1,1,,,,
50010,category,foods,4,37,corned_beef,corned_beef,408.7,400.209,90.209,1,,6.1,7.069874128,0.091167429,0.116232042,,0,0,,0,0,,,,
50010,category,foods,4,38,broccoli,broccoli,413,404.509,94.509,1,,4.3,7.473637108,0.227347343,0.461038021,,0,0,,0,0,,,,
50010,category,foods,4,39,spinach,spinach,415,406.509,96.509,0,,2,7.763446389,0.605118011,0.710844302,,0,0,,0,0,,,,
50010,category,foods,4,40,lettuce,lettuce,417.6,409.109,99.109,0,,2.6,8.490438454,0.584779744,0.722427559,,0,0,,0,0,,,,
50010,category,foods,4,41,salad,salad,419.4,410.909,100.909,0,,1.8,9.964394487,0.332603302,0.608383064,,0,0,,1,0,,,,
50010,category,foods,4,42,carrots,carrots,421.4,412.909,102.909,0,,2,8.750999691,0.267045282,0.55525952,,0,0,,1,0,,,,
50010,category,foods,4,43,tomato,tomato,423.1,414.609,104.609,0,,1.7,8.966483779,0.134449598,0.384126439,,1,0,,1,0,,,,
50010,category,foods,4,44,ziti,ziti,427.5,419.009,109.009,1,,4.4,4.553876892,0.14607683,0.22910397,,0,0,,0,0,,,,
50010,category,foods,4,45,tamale,tamale,432.8,424.309,114.309,1,,5.3,5.472270674,0.050368323,0.159048711,,1,1,,0,0,,,,
50010,category,foods,4,46,enchilada,enchilada,435.2,426.709,116.709,0,,2.4,5.783825182,0.200549851,0.333764405,,0,0,,0,0,,,,
50010,category,foods,4,47,taco,taco,437,428.509,118.509,0,,1.8,7.200424893,0.413264732,0.514528908,,0,0,,0,0,,,,
50010,category,foods,4,48,burrito,burrito,438.2,429.709,119.709,0,,1.2,6.745236349,0.434642035,0.550853191,,0,0,,0,0,,,,
50010,category,foods,4,49,beans,beans,439.9,431.409,121.409,0,,1.7,9.95056196,0.200446193,0.469770167,,1,1,,1,0,,,,
50010,category,foods,4,50,rice,rice,441.6,433.109,123.109,0,,1.7,10.03950336,0.362679277,0.641313526,,0,0,,0,0,,,,
50010,category,foods,4,51,queso,queso,443.3,434.809,124.809,0,,1.7,4.543294782,0.104020543,0.181610924,,0,0,,1,0,,,,
50010,category,foods,4,52,chips,chips,445,436.509,126.509,0,,1.7,9.99392223,0.064564388,0.172315596,,1,1,,1,0,,,,
50010,category,foods,4,53,fried_rice,fried_rice,449.9,441.409,131.409,1,,4.9,6.06610809,0.095747182,0.391190679,,0,0,,0,0,,,,
50010,category,foods,4,54,z_and_c,sushi,454.2,445.709,135.709,1,,4.3,7.483806688,0.150133657,0.35389433,,0,1,,0,0,,,,
50010,category,foods,4,55,sandwich,sandwich,465.1,456.609,146.609,1,,10.9,10.2592721,0.294494805,0.519074351,,0,0,,0,0,,,,
50010,category,foods,4,56,hot_dog,hot_dog,471.9,463.409,153.409,1,,6.8,7.832410927,0.378854603,0.618895223,,0,0,,0,0,,,,
50010,category,foods,4,57,oyster,oyster,483.3,474.809,164.809,1,,11.4,8.506940815,0.149065582,0.389024436,,1,1,,1,1,,,,
50010,category,foods,4,58,salmon,salmon,484.8,476.309,166.309,1,,1.5,9.221873608,0.208510938,0.471689155,,0,0,,0,0,,,,
50010,category,foods,4,59,tilapia,tilapia,486.5,478.009,168.009,0,,1.7,4.110873864,0.159091583,0.221564159,,1,1,,0,0,,,,
50010,category,foods,4,60,catfish,catfish,491.9,483.409,173.409,0,,5.4,7.507690078,0.196652556,0.227694681,,0,0,,0,0,,,,
50010,category,foods,4,61,sea_bass,sea_bass,493.3,484.809,174.809,0,,1.4,5.631211782,0.242971162,0.356270989,,0,0,,0,0,,,,
50011,category,foods,3,1,pizza,pizza,29.4,23.02,3.02,2,,3.02,9.951944328,0,0,,2,2,,2,2,,,,
50011,category,foods,3,2,hamburger,hamburger,31.8,25.42,5.42,0,,2.4,8.491259809,0.400428082,0.663073537,,0,0,,0,0,,,,
50011,category,foods,3,3,hot_dog,hot_dog,32.6,26.22,6.22,0,,0.8,7.832410927,0.544173846,0.700043901,,0,0,,0,0,,,,
50011,category,foods,3,4,nachos,nachos,33.7,27.32,7.32,0,,1.1,6.461468176,0.185456339,0.444500682,,0,0,,1,0,,,,
50011,category,foods,3,5,italian_food,italian_food,35.5,29.12,9.12,1,,1.8,5.877735782,0.134573384,0.31934507,,1,1,,1,1,,,,
50011,category,foods,3,6,mexican_food,mexican_food,36.4,30.02,10.02,0,,0.9,6.003887067,0.604187188,0.565469177,,0,0,,0,0,,,,
